X,Y,OBJECTID,BUSINESS_ID,NAME,ADDRESS,CITY,STATE,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE_NUMBER
2066578.44698323,671732.455611885,1448903,7C287FAE-C4DE-90CA-9AD12FB17B153053,El Lobo Mexican Restaurant,1301 East Broad Street,FUQUAY-VARINA,NC,27526,35.59548799,-78.77604319,19195579540
2118495.23881873,769206.765584126,1448904,7C44E9C3-BAE7-BF5C-65A6A2E9433CB101,Waffle House #2052,2320 Dixie Forest Road,RALEIGH,NC,27615,35.8628339,-78.60008588,19198621905
2065861.07276182,670416.89000155,1448905,7B3D0C87-92FE-3B83-67D1B693F7039471,SWEET LEAF CAFE,1313 N MAIN  ST ,RALEIGH,NC,27526,35.59187796,-78.77846616,19197627169
2124550.19914973,706722.354463965,1448906,7C820E18-3048-9838-FC952827920716C4,Moe's Southwest Grill #205,168 SHENSTONE BLVD ,GARNER,NC,27529,35.69110315,-78.58054205,19197790311
2065085.28855222,722754.719380796,1448907,7C92332F-3048-9838-FCE7D4C1B9B3A0D9,DOMINIC'S NY PIZZERIA,2026 KILDAIRE FARM RD ,CARY,NC,27511,35.73567522,-78.78068669,19192339221
2106413.17046323,736698.064197466,1448908,7C9D87E6-3048-9838-FCD19193BA4A57AB,RALEIGH CONVENTION CENTER,500 S SALISBURY  ST ,RALEIGH,NC,27601,35.77365136,-78.64125822,19199968675
2104979.48140147,738650.490738794,1448909,7C932E1C-5056-A20B-FA602B8BEA0CEBE4,MORE.,116-100 N WEST ST ,RALEIGH,NC,27603,35.77902937,-78.64606799,19199268415
2065085.28855222,722754.719380796,1448910,7CC52263-5056-A20B-FA31EE387876CA27,TROPICAL SMOOTHIE CAFE #NC22,2028 KILDAIRE FARM RD ,CARY,NC,27518,35.73567522,-78.78068669,19199779506
2050518.82884006,687070.625394791,1448911,7CD9B78F-5056-A20B-FA9747318C21C64F,TAPLINE GROWLER,1110 KENTWORTH DR ,HOLLY SPRINGS,NC,27540,35.6377161,-78.8299761,19197627329
2076843.90906382,744594.573010713,1448912,7CEBE9B3-1422-201B-19230D9C2A35046B,Lady Justice Cafe,901 Corporate Center DR ,RALEIGH,NC,27607,35.79559812,-78.74087256,19198901525
2044709.69511715,696142.132842302,1448913,7D0B680B-5056-A20B-FA465CDB62015FC5,MARCO'S PIZZA #8285,133 GRAND HILL PL ,HOLLY SPRINGS,NC,27540,35.66266499,-78.84948074,19193461227
2112283.0727654,771315.081905544,1448914,7CF4234B-5056-A20B-FA1D692D757595BA,"RISE BISCUITS &amp; DONUTS",6325-33 FALLS OF NEUSE RD ,RALEIGH,NC,27615,35.86869281,-78.62102418,19842005751
2076645.70342349,726907.644145802,1448915,7D103A7D-12E1-6D08-1A5CC168554E9E1D,Bruegger's Bagel Bakery #0701,8204-113 Tryon Woods DR ,CARY,NC,27518,35.74700826,-78.74169613,19198510906
2046886.15106606,722510.61816296,1448916,7D14FB64-80D8-6375-0CCF173969F52311,MAMMA  MIA ITALIAN BISTRO,708 LAURA DUNCAN  RD ,APEX,NC,27502,35.73509961,-78.84201223,19193632228
2078033.70622489,735974.165382802,1448917,7D2C5E30-1422-201B-193177EC5CA6B742,GRACE Christian School Kitchen,801  Buck Jones RD ,RALEIGH,NC,27606,35.77190678,-78.73693747,19197836618
2107176.5554194,738606.809067637,1448918,7D495432-568C-AA5A-30FD11C25788A74F,Crema on Fayetteville,121 Fayetteville ST ,RALEIGH,NC,27601,35.77888762,-78.63866129,19198325959
2050701.7471094,753244.660041213,1448919,7D65F683-1422-201B-19F232CEDBCC2DC2,SOL AZTECA MEXICAN RESTAURANT,120 MORRISVILLE SQUARE WAY ,MORRISVILLE,NC,27560,35.81951783,-78.82897679,19194657320
2036631.83856948,726742.458452553,1448920,7D79F132-1422-201B-1964D2795310E9EF,IHOP #3181,1150 Beaver Creek Commons  Dr ,APEX,NC,27502,35.74676581,-78.87654743,19193878147
2105083.44805706,775977.228093043,1448921,7E09892F-D94F-4A13-86215360297FBD6A,"VINNIE'S STEAK HOUSE &amp; TAVERN",7440 SIX FORKS RD ,RALEIGH,NC,27615,35.88157372,-78.64526778,19198477319
2147081.75776106,745225.153770551,1448922,7E119D52-1422-201B-19CAEAE6C7DCEE25,Zaxby's of Knightdale,6702 Knightdale  BLVD ,KNIGHTDALE,NC,27545,35.79659659,-78.50401397,19192619995
2047781.41239889,713701.942210793,1448923,7E1A2DC4-1422-201B-1985D4137B96BC6C,Arby's #6768,1500 E Williams ST ,APEX,NC,27502,35.71089517,-78.83904369,19193630002
2106716.8712994,742143.242283463,1448924,7EC8C3E3-B8C3-F3EE-1567112CB3FDE7FC,KIMBAP,111 SEABOARD AVE ,RALEIGH,NC,27604,35.78860778,-78.64016785,19199008053
2146061.08887064,745381.586528555,1448925,7EE78167-FF08-9383-B42A58F32B9B7CCB,Applebee's AG 352,6609 Knightdale BLVD ,KNIGHTDALE,NC,27545,35.79704031,-78.50745317,19192717021
2076888.09499906,742559.740794301,1448926,7EEBECD0-9C42-62D9-80D07EB7CCA42AC7,MCDONALDS #33850,601 CORPORATE CENTER DR ,RALEIGH,NC,27606,35.79000755,-78.74074148,19192334144
2129604.47841123,798403.693082541,1448927,7EEC2FBF-BDE9-8782-68F038AD54DA3D2F,THE GARDENS AT WAKEFIELD,12800 SPRUCE TREE  WAY ,RALEIGH,NC,27614,35.94291372,-78.56215874,19195625580
2053962.7917684,748956.638761625,1448928,7F140D50-5056-A20B-FAB08255A4125606,WHICH WICH #327,3301 VILLAGE MARKET  PL ,MORRISVILLE,NC,27560,35.80772157,-78.81800343,19193809424
2064159.68476039,785060.521934301,1448929,7F4CA6AA-DE99-248F-712B966A4FB01DA1,NOODLES AND COMPANY #857,8411 BRIER CREEK PKY ,RALEIGH,NC,27617,35.90685073,-78.78334742,19198061330
2102389.92063573,715857.912964463,1448930,7F723FB1-FDB7-CB0C-22116B0F6EE94E3D,POPEYES #11378,1701 PINEWINDS DR ,RALEIGH,NC,27603,35.7164361,-78.65506548,19193290069
2053962.7917684,748956.638761625,1448931,7F884B08-E129-CF42-935B1A36A7699E68,LIME FRESH #6317,3305 VILLAGE MARKET  PL ,MORRISVILLE,NC,27560,35.80772157,-78.81800343,19193808461
2049884.75169614,760877.970233887,1448932,7F90C964-AAD8-3981-FC400C92262AAB9E,"THE LATIN CORNER DELI &amp; BAKERY",10500 CHAPEL HILL RD ,MORRISVILLE,NC,27560,35.84049229,-78.83168895,19196000870
2208573.81259823,758223.532957464,1448933,7FC91CE2-1422-201B-198772EE5F649716,Subway #41914,841 E Gannon AVE ,ZEBULON,NC,27597,35.83128525,-78.29634697,19192692699
2121779.93861414,785365.744749054,1448934,804535DC-5056-A20B-FAE47E91AD44594B,BIG APPLE BAGELS,1141 FALLS RIVER  AVE ,RALEIGH,NC,27614,35.90718863,-78.58877443,19198031456
2124448.04548265,719598.685666636,1448935,804AC9B6-B42E-6311-B5E41F735E5B20EC,SMITHFIELD'S CHICKEN N BAR-B-QUE,4000 JONES SAUSAGE RD ,GARNER,NC,27529,35.72647997,-78.58070292,19197790095
2062552.53279097,721703.937689722,1448936,80746F50-E5CA-C76E-E09A13C42B0F2F88,Residence Inn by Marriott Foodservice,2900 Regency PKY,CARY,NC,27518,35.73280344,-78.78922863,19194674080
2106818.76840532,737328.752240553,1448937,808376CD-CE8F-89A2-9D890C429A85E3AD,CHICK-FIL-A #00585,400 FAYETTEVILLE ST ,RALEIGH,NC,27601,35.77538001,-78.63988316,19198343875
2123727.02199031,772985.766884387,1448938,808AEDF8-AB59-6915-1B5F10ACDFD03F2A,BJ's Membership Club #177 Food Court,6301 Triangle Plantation DR ,RALEIGH,NC,27616,35.87315637,-78.58237548,19192781000
2103955.92537773,722891.568188459,1448939,81688DF7-5056-A20B-FA896E2DBC212959,DUNKIN DONUTS #306810,3209  S WILMINGTON ST ,RALEIGH,NC,27603,35.73574481,-78.6497063,19196617377
2064227.8361989,746414.442730546,1448940,816AF65B-D6FD-22C4-2F71643CD152FACE,Maui Wowi,919 N. Harrison Avenue,CARY,NC,27513,35.80068085,-78.78340203,19193789107
2135090.43430281,798775.055856884,1448941,817E2F7B-5322-1469-E56F75490BB37BEF,Fiesta Mexicana Restaurante,14460 New Falls Of Neuse Rd,RALEIGH,NC,27614,35.94386602,-78.54362008,19194531266
2121411.57977082,754771.836776882,1448942,81B23E79-0129-72D8-68DDAA44DC137787,"HIBACHI GRILL &amp; SUPREME BUFFET",3131 CAPITAL BLVD ,RALEIGH,NC,27604,35.82314532,-78.59044451,19198785888
2039455.72268549,691820.647062719,1448943,81BD82BD-ED6E-F516-953B5A03D4E0F1DA,SEQIRUS CAFETERIA,475 GREEN OAKS PKY ,HOLLY SPRINGS,NC,27540,35.65081273,-78.86718816,19195575000
2066109.98072857,670563.614445627,1448944,81D000F3-FA8F-738D-0E8733E63249AA2D,Firehouse Subs #917,1303 N MAIN ST ,FUQUAY-VARINA,NC,27526,35.59227955,-78.77762782,19197625328
2061572.71158789,782547.684112221,1448945,81FEA57E-B44D-A76B-76C75D033F4F4DA8,LOS TRES MAGUEYES,10410 MONCREIFFE  RD ,RALEIGH,NC,27610,35.89996272,-78.79210079,19194849258
2109372.24492565,714736.23771438,1448946,8205B9FC-C1F2-6B56-34650C9E9C39E89A,THE GRAND MARQUISE BALLROOM,225  NEW FIDELITY  CT ,GARNER,NC,27529,35.71328555,-78.63155743,111111111919
2076888.09499906,742559.740794301,1448947,821984F5-5056-A20B-FAE0FFA6D5A4E9B9,MCDONALDS #33850,601 CORPORATE CENTER DR ,RALEIGH,NC,27606,35.79000755,-78.74074148,19192334144
2045377.04155149,752698.936395139,1448948,822E0342-5056-A20B-FAE64912FED41C4C,DUNKIN DONUTS BASKIN ROBBINS #344346 ,3570 DAVIS DR ,MORRISVILLE,NC,27560,35.81804247,-78.84694048,19194694788
2200713.7029904,754157.905261964,1448949,824DBEFA-CE9B-5D1A-3639B845E317C81E,Red Snapper Grill,409 W. Gannon Avenue,ZEBULON,NC,27597,35.82026636,-78.32295686,19193755005
2045261.27734731,695980.553441048,1448950,82784854-E38F-72FE-0340A2D76315084F,Wendy's #10543,181 GRAND HILL PL ,HOLLY SPRINGS,NC,27540,35.66221876,-78.84762462,19195776162
2067558.15860648,756335.77885896,1448951,8378618D-B2EF-2689-30161F1FDDA2D2D8,BELLA MIA,2025 RENAISSANCE PARK PL ,CARY,NC,27513,35.82791688,-78.77209428,19196773999
2029326.19209157,753610.806618631,1448952,83F69080-5056-A20B-FA47E8EA52725A68,DUNKIN DONUTS BASKIN ROBBINS #350706,10030 GREEN LEVEL CHURCH  RD ,CARY,NC,27519,35.82060358,-78.90107787,19194814477
2065734.47163706,787062.296145961,1448953,8412D927-DB92-F65C-948D10386DDAE78C,MCDONALDS (Walmart),10050 GLENWOOD AVE ,RALEIGH,NC,27617,35.91234038,-78.77801463,19199578404
2068426.04893106,757020.708263382,1448954,8466448A-5056-A20B-FAB2E8CC22CC9662,MCDONALDS #11523,1805 N HARRISON AVE,CARY,NC,27513-3902,35.82979304,-78.76916111,
2104793.61169448,741487.748843804,1448955,846BAAC1-D6E5-CC32-D51D6162B94A375C,Oryx,510 Glenwood AVE ,RALEIGH,NC,27605,35.78682593,-78.64666059,19198038910
2074443.98702639,743632.363977134,1448956,84A0BA1C-1422-201B-194B241A91592F21,"Hampton Inn &amp; Suites Foodservice",111 Hampton Woods LN ,RALEIGH,NC,27607,35.7929716,-78.74897358,19192331798
2047774.1387914,687853.361362129,1448957,84D22DE6-B0E8-F40C-630E13DA8D19CCF9,ACME PIZZA CO,204 Village Walk DR ,HOLLY SPRINGS,NC,27540,35.63987917,-78.83920922,19195528800
2106223.11277248,740538.738602713,1448958,852569FA-93CE-3E23-772D1F0610CF8DAA,NC DELI,200 W LANE ST ,RALEIGH,NC,27603,35.78420467,-78.64185223,19197065172
2094854.93340914,725887.362721801,1448959,856A1C0F-C0A3-1092-4834EDD750D86AA6,China Wok,2720 Lake Wheeler RD,RALEIGH,NC,27603,35.74405959,-78.68034061,19198213038
2123520.45120923,771406.504951045,1448960,8587,Camos Brothers Pizza,6087 CAPITAL BLVD ,RALEIGH,NC,27616,35.86882022,-78.58309511,111111111111111
2050463.13210106,742179.710714459,1448961,85AACC80-5056-A20B-FAFADE130A66CC7D,MCDONALDS #13362,4801 SW CARY  PKY ,CARY,NC,27511,35.78912051,-78.82984564,19194811500
2064495.76414073,786349.206692874,1448962,85C6FFE6-928B-01E4-E21348A290CA46C8,McDonald's #27549,8011 Brier Creek Pky,RALEIGH,NC,27617,35.91038895,-78.78220302,19198061114
2078141.82280657,725836.409083545,1448963,85D1F1BA-E94D-FBF4-436ACBE890A4D817,ANVIL'S CHEESESTEAKS,2893 JONES FRANKLIN RD ,RALEIGH,NC,27606,35.74405443,-78.73666365,19198540558
2075757.89450356,726652.133501962,1448964,85D833CF-FDFF-9439-98564AD9BC527E5C,BRIGS AT TRYON VILLAGE ,1040 TRYON VILLAGE DR ,CARY,NC,27518,35.7463126,-78.74469033,19198592151
2065303.11324781,741478.867627963,1448965,85DB3F7A-DF22-34BF-4EEAF5E51616CD7A,CROSSTOWN PUB,140 E. CHATHAM STREET,CARY,NC,27511,35.78711494,-78.77981276,19196502853
2075757.89450356,726652.133501962,1448966,85DDEAB2-C05E-535B-A456A7ADFD0FE305,Craft Public House,1040 TRYON VILLAGE DR ,CARY,NC,27518,35.7463126,-78.74469033,19198519173
2045066.01395832,743330.76024963,1448967,85EBF580-BE57-B443-4E8CCC3300128933,GUACAMAYA,101 LEDGESTONE WAY,CARY,NC,27519,35.79230683,-78.84803797,19192341949
2142568.4354229,717221.693701461,1448968,85F06B1C-EBE3-3260-091CE8D38333A5B4,WELCOME MART,3252 AUBURN KNIGHTDALE ROAD,RALEIGH,NC,27610,35.71972403,-78.51969036,19197711530
2046004.74928556,753011.317660138,1448969,868953EE-5056-A20B-FA587ADA375C335F,MCDONALDS #32336,1001 MORRISVILLE CARPENTER RD ,MORRISVILLE,NC,27560,35.81889798,-78.84482154,19194607228
2069124.92318948,742821.160218969,1448970,869000E7-5056-A20B-FA42A7EA56515803,HIMALAYAN NEPALI CUISINE,746 E CHATHAM ST ,CARY,NC,27511,35.79077863,-78.76691591,19194660550
2040169.15957882,723584.632091045,1448971,7D477D2E-1422-201B-19C903267A7DE8D6,BAAN THAI RESTAURANT,758 WILLIAMS ST ,APEX,NC,27502,35.73807755,-78.86464087,19196296399
2076698.43560147,732069.541630387,1448972,7DF036C9-112A-688A-99171496017E35F7,Starbucks Coffee Co,204-200 Crossroads BLVD ,CARY,NC,27511,35.76118923,-78.74147311,19192334905
2099695.49885923,741407.232928708,1448973,7F58A75A-8238-13AF-D85913C4BEC55583,Sadlack's Heroes,2116 Hillsborough ST ,RALEIGH,NC,27607,35.78665337,-78.66385101,19198289190
2076645.70342349,726907.644145802,1448974,7F81CAD4-1422-201B-194063B89CF6EA41,Yoho Asian Bistro,8204-106 Tryon Woods DR ,CARY,NC,27511,35.74700826,-78.74169613,19198598081
2080159.01923148,748717.757349625,1448975,802D7D04-5056-A20B-FA8999715ACC3ACE,SPRING ROLLS,5433-280 WADE PARK BLVD ,RALEIGH,NC,27607,35.80690133,-78.72965578,19198031118
2105442.5628244,760199.996196136,1448976,812578E2-13D4-D73C-EC0E12792E47A294,Coquette,4381-119 Lassiter At North Hills AVE ,RALEIGH,NC,27609-5731,35.83822685,-78.64424639,19197890606
2094356.23394723,782777.960882634,1448977,869D48D3-F4F0-5452-3F5A62EB7EF6D7B4,McDonald's #5651,8305 Creedmoor  RD ,RALEIGH,NC,27615,35.9003565,-78.68140591,19198478111
2145167.42464748,745327.955730304,1448978,81F7A1A1-BA07-6A25-89B77578F8EEA69F,QDOBA MEXICAN GRILL #612,210A HINTON OAKS BLVD ,KNIGHTDALE,NC,27545,35.79690512,-78.51046763,19192174690
2097479.43439373,759813.064555302,1448979,86C886AE-9C06-A3F7-BF0A9B6CD26F898C,CAROLINA JACKS RESTAURANT,4100 GLENWOOD AVE ,RALEIGH,NC,27612-4626,35.8372393,-78.67111738,
2096307.08634473,742476.306906044,1448980,86D70ED0-0E24-B04D-36529DAC19FD84FA,The Pita Pit,2908 Hillsborough  ST ,RALEIGH,NC,27607,35.78962141,-78.67526404,19198333328
2047242.80159947,766655.506579041,1448981,8717B39B-FF32-4E63-AD398C7E3847D11F,Teriyakin,10970 Chapel Hill RD ,MORRISVILLE,NC,27560,35.85637651,-78.84057157,19194107775
2068847.14979489,757152.697500721,1448982,82A1C07D-E825-0282-DC1AB51E690FC4B3,Lucky Chicken II,1851 N. Harrison Avenue,CARY,NC,27513,35.83015295,-78.76773947,19196783153
2104461.63335581,741024.025361791,1448983,8768003D-5056-A20B-FA47509813D00083,"Cafe Helios &amp; Bar",413 Glenwood AVE ,RALEIGH,NC,27603,35.7855552,-78.64778548,19193694682
2039010.55330023,768211.75543505,1448984,8781,Biogen Idec Cafe,"5000 Davis DR, Bldg 24",Morrisville,NC,27709-4627,35.86068503,-78.86834561,111111111111111
2060689.79570282,738903.793053716,1448985,88D77601-086B-BDE9-F2928F9671031896,LA CASA DE LAS ENCHILADAS MEXICAN CUISINE,815 W CHATHAM  ST ,CARY,NC,27511,35.78006758,-78.79538567,19192495650
2107162.64271757,738158.181027874,1448986,896AA596-9419-D59C-8F30BA8CB07FA9C0,Pizza La Stella,219 FAYETTTEVILLE ST ,RALEIGH,NC,27601,35.77765525,-78.6387137,19842002441
2038376.16972648,742263.265665472,1448987,8334C411-15A0-1497-9928AA005B3081EC,Starbucks Coffee #9364,2840 NC HWY 55,CARY,NC,27519,35.78940016,-78.8706007,19193873482
2089804.07540065,751538.406563967,1448988,899EBB8A-A096-0E13-14A120299C9C87F1,"GUASACA AREPA &amp; SALSA GRILL",4025 LAKE BOONE TRL ,RALEIGH,NC,27607,35.81457389,-78.69709804,19193224928
,,1448989,8578B75A-1475-13A5-0C46DB9E325AFF9E,Cisco Systems Building 10 Stillwater Cafe,7200-10 Kit Creek RD ,RTP,NC,27709,,,19196999574
2075118.37380098,732580.731224805,1448990,89F928B0-15D0-636B-357A11319BC0E662,WAFFLE HOUSE #351,1724 WALNUT ST ,CARY,NC,27511,35.76260482,-78.7467946,19194675950
2045632.46066006,753405.799154624,1448991,889E7B38-FA7C-3C93-FDAB15DF9EA53A89,5 HOT CHILLIES,6105 GRACE PARK  DR ,RALEIGH,NC,27560,35.81998332,-78.84607524,111111111111111
2053997.59812923,768125.991827041,1448992,88ECECB8-B85B-8C0A-8ECD3705DD47FD62,MOUSTACHE CAFE,108 FACTORY SHOPS DR ,MORRISVILLE,NC,27560,35.86038432,-78.81776736,19196503014
2064694.16269407,731522.890164629,1448993,89FAA9F8-D3D0-4FF8-EC8F29193DAFE4A0,YURI JAPANESE RESTAURANT,1361  KILDAIRE FARM RD ,CARY,NC,27511,35.75976658,-78.78193974,19194810068
2103623.57761723,741606.78731963,1448994,8A1B2667-E4A3-3672-F2209B433B457795,"CIAGO'S ITALIAN BAR &amp; GRILL",522 ST MARY'S ST ,RALEIGH,NC,27605,35.78716434,-78.65060422,19198349499
2087984.79688698,766455.695626959,1448995,8AAEB0DD-93C1-F025-2FF6FBE6D4DD56A6,GOLDEN CORRAL #935,6129 GLENWOOD AVE ,RALEIGH,NC,27612,35.85557032,-78.70308379,19197824880
2086451.43709281,768166.557034627,1448996,89E3D9A3-DA5A-CA50-272710460A8CEAFD,Chipotle Mexican Grill Store # 0826,6602-3 Glenwood AVE ,RALEIGH,NC,27612,35.86028291,-78.70824131,19197815115
2149385.8312369,807385.325053632,1448997,8AB9D76B-07F9-71EE-1437B87A7A68029B,"FarmTable &amp; Gatehouse Tavern",960 GATEWAY COMMONS CIR ,WAKE FOREST,NC,27587,35.96732914,-78.4951784,19195696714
2104863.7135884,739751.805137217,1448998,8B5328A8-B2E0-4E19-155FDA6E9403376C,NATTY GREENE'S PUB AND BREWING CO,505 W JONES  ST ,RALEIGH,NC,27603,35.78205613,-78.64644507,19192322477
2091018.06313014,752341.510272712,1448999,8B63A56F-139E-6E52-AF8FE56443FF54D2,Subway #1119,2446 Wycliff RD,RALEIGH,NC,27607,35.81676997,-78.692995,19197818122
2139461.49642681,801342.341076627,1449000,8B68C9F8-1341-B915-533D16449FA9288E,Bella Italia Pizzeria,109 CAPCOM AVE ,WAKE FOREST,NC,27587-6515,35.95086253,-78.52881225,19195549404
2111260.98589881,773231.24605222,1449001,8B6E618E-A238-3212-7FFD7A06BEF75EFB,ASIAN GRILL,6611 FALLS OF NEUSE RD ,RALEIGH,NC,27614,35.87396756,-78.62444941,19192329488
2068681.07499582,746333.8041123,1449002,8B9FB952-9E99-4E9C-AC26C69F6A4347D9,AWAZ'E ETHIOPIAN/ERITREAN CUISINE,904 NE MAYNARD RD ,CARY,NC,27513,35.80043169,-78.76838489,19193772599
2125615.51690099,770388.27306363,1449003,8BBBD82B-B768-5135-E5BC1288FC08881D,CARIBOU COFFEE #310,5959 TRIANGLE TOWN  BLVD ,RALEIGH,NC,27616,35.86599856,-78.57603863,19197922595
2048080.67787647,767278.803232715,1449004,8BBE2BA6-A555-117C-24E8E88886C800A3,Byte Cafe,1009 THINK PLACE,MORRISVILLE,NC,27560,35.85808511,-78.83774059,19192941336
2063721.35525648,786023.170271471,1449005,8BB57044-F8C9-D8F4-C85CE452E2F63FE3,CARIBOU COFFEE #301,8201-101  BRIER CREEK  PKY ,RALEIGH,NC,27617,35.90949791,-78.78482051,19194052802
2086377.24367164,755441.686815128,1449006,8BC27D41-9676-F585-EAC09E62D465CDE5,CARIBOU COFFEE #312,3300 DURALEIGH RD ,RALEIGH,NC,27612,35.82532536,-78.70861775,111111111111111
2125732.8194879,745431.526389301,1449007,8BC82CCD-ACAF-D6D8-D5BAF1627B2E4045,The Taco Market,3800 NEW BERN  AVE ,RALEIGH,NC,27610,35.79743532,-78.57600249,19192500412
2029087.76999623,753126.060212791,1449008,8BE7129B-5056-A20B-FA4872C8DC028611,MCDONALDS #34433,4980 CARY GLEN BLVD ,CARY,NC,27519,35.8192725,-78.90188372,19194629904
2124289.64127189,719344.724232301,1449009,8C0C111F-1056-1049-91D511DCF27A5245,Speedway #6962,4020 Jones Sausage RD ,GARNER,NC,27529,35.72578409,-78.58124023,19196624020
2106608.51160797,759959.032439217,1449010,8C566654-CE7A-0FFF-9129FF4B49E60AAA,BRUEGGER'S BAGELS OF NORTH HILLS,110 PARK AT NORTH HILLS ST ,RALEIGH,NC,27609,35.83755332,-78.64031556,19197815733
2107040.18823807,742438.859146297,1449011,8C8B3AEB-EAC7-C101-C9F137E94E3781FD,"TYLER'S RESTAURANT &amp; TAPROOM",18 SEABOARD  AVE ,RALEIGH,NC,27604,35.78941669,-78.63907407,19193220906
2183963.84836681,743868.405499801,1449012,8C8FBAF0-CA67-F6C5-9F549B87BFED91E8,MCDONALD'S # 16326,2900 WENDELL BLVD ,WENDELL,NC,27591,35.79229956,-78.37967246,19193653625
2151661.9959759,746042.108829543,1449013,8C9461FF-9C28-A36A-8D8531B069308AE9,MCDONALD'S #11646,7141 KNIGHTDALE  BLVD ,KNIGHTDALE,NC,27545,35.79877712,-78.48855466,19192666700
2125123.50771439,734531.407113463,1449014,8CA7457B-F341-3BBC-8391B113CDB416E1,MCDONALD'S #12293,3424 POOLE RD ,RALEIGH,NC,27610-2902,35.76749685,-78.57821337,19192500072
2069810.26433848,737555.575605795,1449015,8CEDBE3F-5056-A20B-FAD5CAF1E97FB082,MCDONALDS #3259,869 SE MAYNARD RD,CARY,NC,27511-4205,35.7763081,-78.76464709,19194673883
2102810.16684248,738888.609685138,1449016,8D71C1CC-C592-2A12-C5337491D090F761,TROPHY BREWING CO,827 W MORGAN ST ,RALEIGH,NC,27603,35.77970458,-78.65337884,19198034849
2118373.69378623,759528.5729983,1449017,8D8E4741-C828-BC97-2447864D1FDDB24D,SMOKIN' GROOVES BAR AND GRILL,2253 NEW HOPE CHURCH RD ,RALEIGH,NC,27604,35.83624718,-78.60062749,19198503360
2110407.77336639,779627.581028551,1449018,8D5CFDAF-6FCE-ACF2-DC9B879450662077,China Wok #1,7901-117 Falls of Neuse RD ,RALEIGH,NC,27615,35.89154831,-78.62724825,19192215988
2065063.01628706,747880.329234466,1449019,8E0FA1B7-D23B-A868-E208BB16952D1A11,THE BIG EASY,231 GRANDE HEIGHTS DR ,CARY,NC,27513,35.804703,-78.7805746,19194686007
2130300.3457859,797621.138545305,1449020,8E199F93-B085-D97E-AFA0666BF0E96605,SERGIO'S PIZZA,13200  NEW FALLS OF NEUSE  RD ,RALEIGH,NC,27614,35.9407555,-78.55981965,19195541000
2054516.39597614,746108.374445051,1449021,8E651128-F5D9-1936-246B1771906FF55B,LUGANO RISTORANTE,1060 DARRINGTON DR ,CARY,NC,27513,35.79989381,-78.81615412,19194687229
2105181.93703331,739869.632001296,1449022,8E67A5F3-04C6-F871-5AEFE1FD54DD09AD,Clouds Brewing,126 N. West Street,RALEIGH,NC,27603,35.78237671,-78.64537075,19193078335
2062391.71848007,771526.089029461,1449023,8E94A9C9-C0AA-4EC2-2869EE8D6402F563,Starbucks Terminal I Pre-Security,1600 John Brantley Blvd.,Morrisville,NC,27560,35.8696795,-78.78941437,
2125615.51690099,770388.27306363,1449024,8F38C186-99BB-8C69-F3E45C581694472E,Euro Cafe,5959 Triangle Towne Blvd.,RALEIGH,NC,27587,35.86599856,-78.57603863,19193000041
2107391.6061704,738107.515774876,1449025,9005,THE WILMOORE CAFE,223 S WILMINGTON ST ,RALEIGH,NC,27601,35.77751377,-78.63794241,111111111111111
2111258.14240056,753269.430660963,1449026,9056,McDonald's #5105,2801 Wake Forest RD ,RALEIGH,NC,27609,35.81912811,-78.62471373,111111111111111
2076741.28426906,743214.838237375,1449027,90E1CFA6-105E-1364-33FF8D1B15F7EC5D,701 Cafe,701 CORPORATE CENTER DR,RALEIGH,NC,27607-5084,35.79180834,-78.74123075,19194135567
2119728.29934473,752629.760024294,1449028,9103E6CB-10BF-14FA-4C45BBD5AAF913B0,Subway,2820 Brentwood RD ,RALEIGH,NC,27604,35.81727946,-78.59615202,19197903555
2107814.56497015,715736.597918376,1449029,916E35E1-FF9C-1407-F68010C85D5D3FF0,"Rudino's Pizza &amp; Grinders",2640 Timber DR,GARNER,NC,27529,35.71604965,-78.63679241,19196618008
2039951.62425274,723133.366261303,1449030,91815FB0-E55F-3D58-87EF46A39937EA1C,SUBWAY #29952,5412 APEX PEAKWAY ,APEX,NC,27502,35.73683859,-78.86537597,19193627976
2053962.7917684,748956.638761625,1449031,9182EE0D-DB8E-CC98-2DD1D2FEC0EA5EEE,"NOODLES &amp; COMPANY #858            ",2016 MARKET CENTER DR ,MORRISVILLE,NC,27560,35.80772157,-78.81800343,19194660082
2038254.92653064,740889.111261547,1449032,908FFC42-5056-A20B-FA895D9B57ABED82,DUNKIN DONUTS BASKIN ROBBINS #342104,2740 NC HWY 55 ,CARY,NC,27519,35.78562539,-78.87101554,19193034334
2145336.7645319,780524.079235554,1449033,918FFC45-0E86-D510-E0E0538112166958,BIG AL'S BBQ,2920 FORESTVILLE  RD ,RALEIGH,NC,27616,35.89359383,-78.50930992,19192170653
2086999.14400265,767844.070802972,1449034,91973A70-DEAB-0D9F-890E8C3606E25265,BURGER KING #2983,6500 GLENWOOD AVE ,RALEIGH,NC,27612,35.85939254,-78.70639613,19193222199
2200394.89096399,761056.044024721,1449035,91A62708-5056-A20B-FA8F3650CA8AED75,WAFFLE HOUSE #2171,102 PEARCES RD ,ZEBULON,NC,27597,35.83922283,-78.32387376,19194044600
